i,sim_simt,sim_mimt,mea_simt,mea_mimt
586,96,46,415408,211389
587,72,42,291568,173795
588,68,42,307664,191860
589,44,30,191740,136070
590,100,50,429076,220686
591,76,52,298800,210380
592,52,33,214856,140457
593,52,38,231288,173967
594,64,40,258600,166264
595,120,67,507928,291656
596,76,39,328564,178908
597,104,77,421416,316482
598,68,38,305504,178825
599,56,31,246536,135026
600,60,31,251620,130808
601,124,68,514772,285535
602,68,34,291248,157115
603,84,47,329928,181261
604,68,42,278564,173587
605,64,49,289668,231742
606,76,40,340000,190346
607,64,41,272832,182412
608,48,30,212908,141793
609,68,48,310152,225514
610,80,42,345396,196278
611,60,42,260900,188444
612,60,33,267184,156082
613,92,36,395908,160213
614,116,59,499968,268224
615,56,46,251412,208543
616,120,65,491188,264773
617,60,40,263984,184891
618,40,29,176924,132060
619,76,54,342636,255001
620,52,32,227608,146219
621,64,48,279264,211526
622,140,73,582448,297367
623,64,39,270412,166404
624,68,45,294336,197685
625,84,52,352844,227605
626,56,44,246252,189648
627,52,38,226516,169821
628,40,32,165348,132875
629,64,50,264176,209769
630,64,50,267140,209939
631,68,50,298216,226477
632,104,58,441920,257491
633,64,37,281996,166732
634,80,61,341320,265544
635,52,46,226372,202886
636,100,55,435028,241917
637,76,49,321280,213039
638,92,65,429484,311427
639,80,39,348556,172160
640,48,34,202668,150996
641,92,49,384604,204635
642,72,45,308896,200175
643,44,36,191588,159196
644,76,44,300340,178305
645,72,36,296800,157243
646,72,54,302200,231324
647,72,37,309520,164355
648,36,22,164604,104595
649,48,33,195644,132368
650,64,40,273016,178881
651,40,31,192700,153288
652,68,45,292852,187351
653,80,56,316580,225395
654,64,45,274764,199269
655,108,71,448084,307213
656,112,65,465788,276416
657,76,59,316812,250018
658,60,33,251868,137207
659,44,28,200640,134525
660,64,36,267940,150150
661,60,35,259324,151842
662,48,34,239252,174240
663,64,56,283744,249127
664,100,59,399396,235575
665,60,41,239488,163250
666,48,29,215240,137203
667,72,45,293620,184026
668,72,47,306328,195940
669,112,79,478280,337297
670,48,33,219832,144933
671,84,61,323872,236476
672,56,42,226288,171426
673,44,38,205800,177956
674,72,52,316676,232895
675,48,30,216772,133612
676,76,42,310148,170313
677,48,40,191768,160758
678,120,72,538544,333759
679,160,81,681584,344154
680,52,40,205716,158126
681,60,30,272296,146163
682,68,40,322068,204174
683,88,60,361300,253040
684,72,39,303816,167795
685,84,64,367964,288885
686,64,29,240168,108316
687,76,55,305632,226410
688,68,53,273432,214709
689,76,45,321964,192315
690,52,29,223792,126660
691,60,41,255764,181521
692,48,28,198156,122567
693,112,58,475580,252172
694,56,40,245096,184545
695,76,55,301976,224444
696,88,66,376808,284147
697,72,42,310260,191566
698,72,46,310448,209767
699,60,51,260528,222836
700,60,41,259948,184478
701,36,26,133068,95524
702,48,39,202940,166674
703,56,38,244052,167230
704,104,64,452852,288873
705,100,44,425644,194517
706,64,34,265688,148944
707,104,67,453180,307756
708,104,47,445360,206229
709,76,43,339376,193892
710,76,50,316468,210759
711,84,52,330884,202072
712,84,53,375644,248196
713,64,42,246784,158186
714,96,73,385188,299350
715,84,61,330948,236657
716,120,96,520336,420233
717,56,46,227808,189136
718,64,35,273312,161145
719,72,47,294364,197492
720,68,58,305008,264673
721,24,19,116364,97930
722,84,60,334048,240995
723,64,43,263320,179736
724,60,39,252012,173759
725,40,32,176948,136460
726,56,29,225392,121221
727,60,33,237620,138494
728,64,45,269056,194434
729,84,63,352372,268912
730,68,39,256564,148475
731,44,22,184404,96276
732,64,52,265048,215595
733,64,45,266760,190382
734,88,52,370736,229890
735,72,47,293204,194548
736,56,35,248708,158470
737,52,29,233888,130531
738,60,32,242672,142053
739,76,53,314624,220367
740,108,71,457088,294269
741,68,43,269336,172255
742,60,40,249064,171199
743,48,29,198728,119337
744,80,56,335988,237483
745,80,65,346164,288664
746,100,50,447168,233628
747,84,45,404212,238771
748,84,56,318548,209634
749,56,36,253224,174355
750,84,47,362480,212517
751,64,38,270280,163842
752,68,54,268544,210430
