i,sim_simt,sim_mimt,mea_simt,mea_mimt
372,640,466,2545488,1811658
373,640,509,2632272,2037943
374,624,482,2571520,1950299
375,608,475,2465152,1893518
376,624,462,2526768,1856286
377,624,476,2529264,1884560
378,608,485,2536096,1965198
379,640,490,2663568,2027417
380,576,476,2306496,1882457
381,640,522,2643024,2146640
382,640,470,2638720,1904820
383,624,465,2588000,1881090
384,624,453,2465088,1757702
385,592,504,2380912,2013334
386,624,448,2520848,1798765
387,640,489,2551056,1906006
388,640,429,2533152,1689349
389,624,497,2572352,2024996
390,624,489,2510432,1942369
391,640,502,2607200,2005750
392,624,474,2448592,1822304
393,608,459,2416624,1790752
394,624,506,2560432,2058159
395,624,489,2491184,1925346
396,640,490,2584144,1914752
397,640,488,2616016,1982046
398,640,502,2544576,1982092
399,640,489,2601680,1967993
400,608,457,2495216,1851647
401,592,462,2412720,1829477
402,624,484,2479456,1889257
403,640,498,2591104,2003155
404,608,501,2367776,1939394
405,624,493,2614688,2033641
406,640,482,2586096,1911835
407,624,476,2578368,1938417
408,624,515,2526816,2048331
409,608,462,2466224,1849354
410,640,506,2575568,1995549
411,640,499,2626912,1978723
412,624,473,2555504,1926914
413,640,508,2630544,2045513
414,640,495,2599664,1953341
415,640,502,2536112,1951982
416,640,510,2584560,2047687
417,592,474,2434288,1923032
418,576,441,2443776,1870603
419,640,496,2627424,2012600
420,640,487,2574576,1926970
421,640,494,2653136,2012849
422,640,465,2661056,1904195
423,640,504,2580912,1990898
424,640,487,2580672,1929314
425,592,477,2417232,1925522
426,608,459,2453552,1833469
427,640,494,2632528,2005285
428,640,442,2701312,1838634
429,592,511,2471072,2120368
430,576,452,2286096,1801768
431,640,447,2636480,1799797
432,640,503,2612864,2018489
433,608,500,2501360,2031193
434,640,468,2593936,1862517
435,640,493,2594720,1961962
436,640,489,2597920,1968281
437,624,457,2455984,1736102
438,576,473,2234416,1813476
439,640,499,2589920,1995335
440,640,535,2555072,2111901
441,640,454,2606208,1809845
442,640,473,2586896,1918766
443,624,443,2498368,1756892
444,640,480,2590160,1888512
445,640,504,2571840,1986148
446,640,507,2625456,2039836
447,608,468,2444800,1826757
448,608,475,2409920,1874770
449,640,481,2564208,1895768
450,592,441,2379568,1752947
451,624,469,2556624,1901555
452,640,525,2657504,2152767
453,640,445,2575040,1768848
454,560,468,2177408,1792041
455,640,473,2678432,1940890
456,608,525,2475264,2124735
457,608,482,2532272,1976825
458,640,412,2570112,1627023
459,640,466,2622160,1900540
460,592,429,2357024,1683854
461,640,449,2592560,1780295
462,640,458,2540320,1764433
463,624,445,2582464,1784019
464,640,494,2618752,1987220
465,640,492,2615728,1954901
466,624,464,2588880,1904248
467,608,452,2504192,1844040
468,640,495,2614992,2012885
469,608,465,2457232,1837663
470,640,471,2630752,1902204
471,624,475,2534384,1857795
472,640,510,2568512,2031002
473,640,516,2628816,2084095
474,640,489,2567136,1913918
475,640,491,2637312,1987724
476,624,429,2605440,1781213
477,640,500,2737920,2135076
478,608,476,2511440,1929064
479,640,505,2711968,2111272
480,640,510,2500512,1979050
481,640,499,2551616,1982539
482,592,446,2356304,1759228
483,640,487,2520528,1897511
484,640,481,2507408,1833398
485,640,465,2509120,1802422
486,640,455,2562944,1795261
487,592,418,2438912,1698589
488,640,507,2580080,2041009
489,640,497,2620112,2002010
490,640,475,2651200,1931604
491,640,479,2546624,1888112
492,640,453,2570864,1798781
493,640,507,2543168,1995397
494,640,458,2599168,1811993
495,624,464,2531248,1861911
496,640,487,2564560,1917622
497,624,485,2449616,1872243
498,624,479,2527440,1885255
499,640,499,2551872,1945514
500,608,501,2407504,1966529
501,640,510,2600384,2046106
502,608,431,2546640,1762090
503,592,475,2413088,1913866
504,624,496,2609424,2066450
505,640,505,2647920,2085703
506,624,469,2513808,1858430
507,640,489,2500400,1861051
508,640,506,2566240,1993889
509,640,466,2630192,1896123
510,640,502,2636208,2021490
511,640,484,2630352,1956157
512,608,483,2535680,1994257
513,592,445,2435184,1842280
514,640,507,2673744,2084529
515,528,420,2135808,1667492
516,624,452,2644272,1861855
517,608,492,2415360,1933338
518,624,481,2547424,1937378
519,640,463,2605120,1874713
520,640,491,2646704,2008153
521,640,486,2577904,1918554
522,640,467,2601408,1850094
523,624,494,2537104,1989443
524,608,490,2654704,2143896
525,640,507,2743216,2151027
526,560,463,2351280,1940172
527,576,467,2374016,1897307
528,624,458,2479968,1814776
529,640,482,2665328,1961363
530,640,486,2638592,1975818
531,624,489,2552352,1966300
532,640,534,2628576,2147192
533,640,483,2661168,1957234
534,624,477,2549888,1943572
535,640,493,2515584,1896969
536,560,448,2309088,1818104
537,608,500,2392720,1951348
538,640,448,2596432,1796282
539,640,469,2597152,1864361
540,624,514,2497232,2041366
541,640,511,2522960,1992908
542,640,494,2502224,1908824
543,640,462,2626368,1855877
544,608,460,2525040,1882681
545,640,493,2635584,2000677
546,576,459,2238128,1765338
547,640,516,2553504,2018623
548,624,457,2530240,1830821
549,640,483,2546192,1880021
550,640,437,2559968,1719788
551,640,499,2619664,2018797
552,640,483,2571056,1895745
553,640,484,2654256,1980768
554,640,535,2552752,2097281
555,624,479,2549536,1953243
556,576,458,2268656,1777525
557,640,524,2623520,2136307
558,608,470,2604544,1974611
559,608,522,2428128,2043345
560,640,543,2696224,2253346
561,640,512,2596176,2064077
562,640,530,2533360,2079918
563,608,481,2456608,1916511
564,576,468,2301680,1852317
565,592,440,2429984,1790324
566,640,472,2707744,1943090
567,608,485,2523888,1986507
568,624,441,2521072,1739608
569,624,487,2539696,1946008
570,640,468,2631040,1888915
571,640,474,2634384,1918623
572,640,525,2647392,2163720
573,624,492,2699216,2117922
574,640,484,2755824,2058508
575,640,451,2644784,1834811
576,608,445,2469808,1787900
577,640,487,2527920,1904747
578,640,476,2536112,1867075
579,640,517,2500000,1994965
580,624,458,2569200,1854692
581,640,531,2615536,2154193
582,640,506,2483632,1935713
583,640,444,2553568,1766305
584,640,473,2493568,1779650
585,640,453,2554128,1789621
586,560,461,2135424,1740875
587,640,511,2537120,2013768
588,624,451,2508272,1778810
589,640,467,2577392,1824523
590,624,475,2506608,1883737
591,592,471,2361952,1857188
592,640,497,2567904,1985777
593,640,429,2628704,1765382
594,592,459,2408688,1819703
595,640,482,2548208,1873713
596,640,488,2550448,1926623
597,576,443,2251056,1693328
598,624,492,2512016,1951745
599,640,488,2623264,1982510
600,640,488,2564880,1950892
601,624,455,2567296,1827238
602,608,480,2403424,1854518
603,640,450,2627008,1819616
604,640,486,2649552,1981445
605,624,482,2455040,1844345
606,640,496,2645888,1993108
607,640,478,2533024,1873534
608,624,526,2584368,2144779
609,624,448,2566384,1841681
610,640,449,2663472,1843502
611,608,427,2491440,1714894
612,640,478,2605984,1932036
613,624,497,2533040,1959826
614,640,466,2543968,1820872
615,640,510,2592400,2050378
616,640,492,2614304,1972014
617,624,461,2628720,1899417
618,640,484,2622752,1941342
619,624,472,2524288,1864401
620,608,424,2479808,1722575
621,624,481,2644992,2011512
622,640,521,2627648,2114340
623,624,461,2583840,1854668
624,640,496,2571184,1977796
625,608,485,2417040,1903139
626,608,455,2422720,1766745
627,624,448,2497680,1757206
628,624,457,2454768,1770014
629,640,489,2612848,1968751
630,608,467,2437680,1841833
631,640,500,2557200,1929627
632,640,485,2479632,1856380
633,592,462,2457520,1882670
634,640,467,2565360,1838667
635,624,485,2514128,1967677
636,640,498,2583136,1953860
637,624,522,2539184,2110332
638,624,465,2504928,1845848
639,640,513,2604976,2052638
640,640,489,2647824,1983459
641,640,482,2570880,1911747
642,608,460,2400176,1807303
643,640,517,2588816,2070554
644,624,484,2480688,1847502
645,592,452,2453776,1849449
646,592,469,2423344,1905758
647,640,547,2651344,2228688
648,640,513,2580832,2058620
649,640,482,2581072,1887134
650,640,481,2604464,1934447
651,640,450,2582624,1771542
652,640,496,2638800,2028805
653,624,457,2593312,1880943
654,624,470,2496768,1843154
655,640,476,2555792,1871622
656,640,503,2684400,2092826
657,640,493,2666528,2028458
658,624,472,2416640,1813801
659,640,447,2615584,1828306
660,624,476,2588240,1943900
661,640,517,2617360,2065258
662,608,447,2508528,1779713
663,640,456,2567568,1801441
664,608,472,2455392,1890570
665,592,470,2474848,1926435
666,640,489,2672624,2006018
667,640,476,2625376,1919058
668,624,479,2683984,2057531
669,624,497,2677840,2126083
670,624,512,2655808,2164152
671,608,483,2640832,2061660
672,640,498,2566512,2013182
673,640,468,2591296,1863918
674,640,485,2491264,1876106
675,640,483,2525856,1883746
676,560,443,2193696,1727497
677,640,493,2676080,2046351
678,624,449,2504048,1798208
679,640,439,2610160,1765633
680,608,482,2364384,1832812
681,640,506,2582192,2015597
682,624,519,2558576,2090895
683,640,466,2584880,1829240
684,624,483,2432176,1854030
685,560,458,2212096,1793611
686,608,438,2466576,1760740
687,640,489,2578256,1954212
688,592,471,2500576,1957696
689,640,503,2666960,2076992
690,640,453,2569984,1777524
691,640,501,2655872,2064661
692,624,469,2529104,1865432
693,640,497,2534976,1961565
694,576,459,2344304,1841842
695,640,451,2647232,1860186
696,640,495,2634272,1995762
697,640,514,2645936,2111663
698,640,481,2539392,1896194
699,640,467,2623424,1866880
700,624,439,2502208,1753781
701,640,490,2610128,1954200
702,624,477,2597776,1986850
703,640,463,2502608,1776350
704,640,478,2595008,1928823
705,640,508,2601136,2020756
706,592,480,2473840,1998645
707,640,480,2565808,1911007
708,624,465,2574960,1899337
709,608,476,2500448,1958211
710,624,464,2506000,1822855
711,624,483,2565520,1948022
712,640,486,2510528,1917880
713,624,511,2568944,2060755
714,624,495,2509952,1949389
715,592,474,2390672,1875610
716,576,446,2392288,1839056
717,608,488,2550720,2032266
718,608,476,2539872,1981894
719,640,522,2606448,2099287
720,608,529,2414208,2087192
721,640,466,2581376,1867111
722,624,449,2406432,1721897
723,640,477,2470480,1798677
724,640,485,2520400,1874347
725,592,442,2300272,1692757
726,608,485,2441312,1945060
727,624,491,2416448,1892012
728,624,498,2483904,1964151
729,592,460,2407616,1848314
730,640,480,2565328,1911603
731,592,432,2398672,1741276
732,640,467,2577248,1852916
733,640,491,2560880,1934034
734,624,448,2506176,1770851
735,640,474,2559696,1859308
736,640,483,2595424,1930827
737,640,527,2601472,2121640
738,640,480,2620784,1914059
739,560,426,2267328,1710658
740,640,492,2624000,1956052
741,624,490,2459408,1917218
742,640,521,2593824,2101032
743,608,487,2437344,1947777
744,640,485,2518752,1905575
745,640,465,2511824,1798149
746,640,527,2524224,2065762
747,640,482,2573440,1880876
748,640,475,2574544,1867335
749,640,451,2555296,1768352
750,624,499,2448880,1945193
751,640,462,2642240,1893329
752,640,500,2586256,2006959
753,640,512,2610352,2074629
754,624,524,2590784,2169725
755,640,480,2667376,1951561
756,640,493,2607984,1973465
757,640,487,2644448,1974368
758,640,524,2674032,2173395
759,624,517,2535056,2089642
760,640,512,2604384,2050359
761,640,482,2611120,1941398
762,576,464,2329632,1850598
763,640,475,2644416,1920763
764,640,476,2683552,1967637
765,640,509,2717856,2141750
766,640,476,2680208,1965434
767,592,480,2417504,1943346
768,640,498,2613088,2020520
769,640,474,2553248,1872694
770,624,482,2528240,1950977
771,640,452,2588464,1794696
772,640,516,2439088,1924993
773,608,461,2365104,1765229
774,640,468,2626528,1907227
