n,d,p
43,33,0.00034651624318085317
116,89,2.6360897899120194e-07
30,23,0.00047656640462433387
47,36,9.835104875413468e-05
64,49,0.0004477783627944674
98,75,4.342422678509194e-05
17,13,0.0006156977725893038
106,81,5.958246043256502e-06
72,55,0.000675151325028837
55,42,1.867788728287788e-06
38,29,0.0006490594335592573
59,45,1.3403846388327723e-07
80,61,0.0005342806469852311
21,16,0.0003823741140696304
88,67,0.00023626107489605177
46,35,0.00013547853950266248
96,73,6.146940547133221e-05
25,19,5.054762555678822e-05
104,79,9.824485697988032e-06
54,41,7.059884406906949e-05
112,85,1.0006011044518357e-06
29,22,0.0001494345551581085
62,47,0.00027065714373353955
33,25,0.00040707123890405166
70,53,0.0005131150070219253
37,28,0.0005474199932666422
78,59,0.0004986619371862017
41,31,0.0003909370587696679
86,65,0.0002656624531053291
45,34,0.00015750738326403009
94,71,8.195920729511337e-05
49,37,3.7634329880413254e-05
102,77,1.5326197688854397e-05
53,40,5.561029640373054e-06
110,83,1.805529104011525e-06
57,43,5.266321602236466e-07
118,89,1.3850641267939504e-07
4,3,0.0027577655457460826
59,44,1.385064126794086e-07
114,85,5.090777548828711e-07
55,41,1.685160497077698e-06
106,79,5.004926676335878e-06
51,38,1.3282704663674505e-05
98,73,3.136194156701393e-05
47,35,6.556736583608863e-05
90,67,0.00012075566050242433
43,32,0.00019481913227724227
82,61,0.00027365594113876684
39,29,0.0003324412914574516
74,55,0.0003466993290688678
35,26,0.00030786900421315934
66,49,0.00023067370204563092
31,23,0.00014435047665788822
58,43,7.484439568670202e-05
112,83,9.027645520164614e-07
27,20,3.4181911596757285e-05
104,77,7.663098844430793e-06
50,37,2.9430837050692107e-05
96,71,4.097960364755828e-05
23,17,8.158400419481047e-05
88,65,0.0001328312265526738
42,31,0.00019605199307834656
80,59,0.0002493309685931092
118,87,1.3388953225674446e-07
19,14,0.0002742758968901934
110,81,1.5166444473698415e-06
72,53,0.00025655750351096695
53,39,4.337603119491008e-06
34,25,0.0002146148867612559
49,36,2.5089553253609412e-05
64,47,0.00013532857186677146
94,69,5.026831380766575e-05
15,11,0.00016313606451357886
116,85,2.457616747839861e-07
86,63,0.00013637339259406264
56,41,3.445684178600421e-05
41,30,0.00018243729409250656
108,79,2.409779510823675e-06
26,19,0.00022917865710264497
100,73,1.5053731952165102e-05
37,27,0.00020801959744132207
48,35,3.495558683328519e-05
59,43,1.2496356343959563e-07
70,51,0.0001744591023874542
92,67,5.77527071968083e-05
114,83,4.276253141016464e-07
11,8,0.0002181178920820991
106,77,3.6146692662427236e-06
84,61,0.00013031235292322596
62,45,7.217523832894586e-05
51,37,8.85513644244967e-06
40,29,0.00015804575497078621
98,71,1.923532416109864e-05
29,21,3.502568932370724e-05
76,55,0.0001642259979799938
47,34,3.686343012562363e-05
112,81,7.04156350572779e-07
18,13,0.00022300315720198878
104,75,5.1087325629538625e-06
43,31,9.091559506271768e-05
68,49,0.00010855233037441318
118,85,1.1246720709563066e-07
25,18,1.5786663340854628e-05
82,59,0.0001155436195919213
57,41,3.706086055549626e-07
32,23,9.07054932717187e-05
110,79,1.0953543231002001e-06
39,28,0.00012632769075383174
46,33,4.146467631079355e-05
53,38,2.891735412994005e-06
60,43,3.480450381640206e-05
74,53,0.00011787777188341353
88,63,6.198790572458573e-05
102,73,6.7889379392112975e-06
116,83,1.916941063315807e-07
7,5,0.0002050425179168539
108,77,1.6065196738807153e-06
94,67,2.5804401087944523e-05
80,57,9.474576806538302e-05
66,47,6.151298721216766e-05
59,42,9.747157948293774e-08
52,37,8.815312862076696e-06
45,32,4.1325270483054596e-05
38,27,9.339746766566151e-05
100,71,8.463542630887015e-06
31,22,3.368177788684244e-05
86,61,5.7579876873054994e-05
55,39,8.762834584804202e-07
24,17,9.4962360044747e-05
106,75,2.2169971499611167e-06
41,29,6.932617175515278e-05
58,41,1.5241696742383462e-05
92,65,2.695126335850545e-05
17,12,5.925747881094183e-05
112,79,4.6943756704866396e-07
78,55,7.158569142717157e-05
44,31,3.952421772867203e-05
98,69,9.874133069365564e-06
27,19,6.674573857915755e-06
118,83,8.122631623574531e-08
64,45,3.157666676891282e-05
37,26,6.286814500448813e-05
84,59,4.951869411082975e-05
47,33,1.720293405862968e-05
104,73,2.872242974281916e-06
57,40,2.470724037030193e-07
10,7,0.0001496603250275631
116,81,1.2779607088772047e-07
53,37,1.6257979099720638e-06
96,67,1.075183378664004e-05
43,30,3.4547926123833e-05
76,53,4.963274605617588e-05
33,23,2.870606069901169e-05
56,39,6.191590107529479e-06
102,71,3.484988142132132e-06
23,16,1.7415060551398112e-05
82,57,3.928483066125532e-05
59,41,6.498105298855288e-08
36,25,3.9676509038823874e-05
49,34,6.582755379577043e-06
62,43,1.4595437084298507e-05
88,61,2.3555404175340776e-05
114,79,1.894221761721124e-07
13,9,4.1985774485382e-05
94,65,1.0895191570471478e-05
68,47,2.5328877087364348e-05
55,38,4.926660333232985e-07
42,29,2.81189396988154e-05
100,69,3.949653227743341e-06
29,20,6.1307576491903705e-06
74,51,3.143407250224407e-05
45,31,1.570360278356505e-05
106,73,1.1380585369795772e-06
16,11,4.982369548507722e-05
118,81,4.981880729108654e-08
51,35,2.323325428085775e-06
86,59,1.9577158136836615e-05
35,24,2.1710466074881214e-05
54,37,2.6279879601223366e-06
92,63,1.0241480076243589e-05
19,13,2.49625435054636e-05
98,67,4.169078407071243e-06
60,41,6.032780661510263e-06
41,28,2.0951909685998214e-05
104,71,1.3403800546644317e-06
22,15,2.6211785052164545e-05
116,79,7.184979096532626e-08
47,32,6.537114942271785e-06
72,49,1.8092055062403383e-05
25,17,3.020337680750047e-06
78,53,1.9089517713906402e-05
53,36,7.587056913220312e-07
28,19,1.7288704585245103e-05
59,40,3.653379201347792e-08
90,61,8.898708244005391e-06
31,21,5.8381748337193156e-06
96,65,4.085696838927656e-06
34,23,1.2447929973809279e-05
108,73,4.215031618455283e-07
37,25,1.4669233834380796e-05
114,77,9.723671710096735e-08
40,27,1.4328029607710298e-05
43,29,1.0441151006318412e-05
46,31,5.907283503833362e-06
49,33,2.5014470442441334e-06
52,35,1.4476273331599538e-06
55,37,2.299108155501209e-07
58,39,2.262314429562781e-06
64,43,5.473288906611071e-06
70,47,9.407868632448412e-06
76,51,1.1580974079775757e-05
82,55,1.0475954842999107e-05
88,59,7.1189665952140715e-06
94,63,3.704365133957943e-06
100,67,1.5008682265480903e-06
106,71,4.805136045002523e-07
112,75,1.2316650833206005e-07
118,79,2.5573654409608014e-08
3,2,4.0506378528300353e-05
116,77,3.3529902452075756e-08
110,73,1.4561018318318884e-07
104,69,5.093444207691534e-07
98,65,1.4174866583978387e-06
92,61,3.0952028674882158e-06
86,57,5.220575503159206e-06
80,53,6.681331199867625e-06
74,49,6.356667994901469e-06
68,45,4.390338695143062e-06
62,41,2.1406641056969525e-06
59,39,1.7049102939449554e-08
56,37,7.907673186177347e-07
53,35,2.883081627015392e-07
50,33,1.0061591859925738e-06
47,31,1.9756614047655426e-06
44,29,3.5807001591923486e-06
41,27,4.888778926737079e-06
38,25,5.061171809700673e-06
108,71,1.6017120150671308e-07
35,23,3.763147452980752e-06
102,67,5.002894088446117e-07
32,21,3.241733940873007e-06
90,59,2.3729888650667163e-06
29,19,7.585754635145156e-07
84,55,3.4919849476733348e-06
55,36,8.73661099106072e-08
26,17,4.328570701248184e-06
49,32,7.559928844742215e-07
72,47,3.13595621081846e-06
118,77,1.0797765194522125e-08
23,15,1.5752756010213042e-06
112,73,4.680327316725835e-08
66,43,1.8244296355364474e-06
43,28,2.4362685681344866e-06
106,69,1.633746255330695e-07
20,13,4.0887204306054466e-06
57,37,2.4633301665404923e-08
94,61,9.878307023827713e-07
37,24,2.542667197957812e-06
54,35,2.903370025843928e-07
88,57,1.6610922055487933e-06
17,11,1.8767406325696199e-06
116,75,1.2741362932187773e-08
82,53,2.1184708682564353e-06
48,31,6.519868980961323e-07
110,71,4.95074622754494e-08
31,20,7.135547018990564e-07
76,49,2.00736884049465e-06
45,29,1.1073948036968759e-06
104,67,1.5393520272362626e-07
59,38,6.478659117580637e-09
14,9,3.514994749747496e-06
53,34,8.71331336215691e-08
92,59,7.22214002407672e-07
39,25,1.5441298773025153e-06
64,41,6.68957533029972e-07
114,73,1.3958870944307698e-08
25,16,2.683091162702401e-07
86,55,1.0557163795249444e-06
36,23,1.1984725064725142e-06
47,30,4.6098766112028655e-07
58,37,2.284220632481714e-07
80,51,1.1580974079751585e-06
102,65,1.3341050902893054e-07
11,7,1.3593044501552284e-06
118,75,3.671240165877314e-09
96,61,2.881172881941065e-07
74,47,9.323113059171704e-07
52,33,1.2486519857834576e-07
41,26,8.473883473039619e-07
112,71,1.4144989221723757e-08
30,19,7.010795248664577e-07
49,31,1.7639833970602576e-07
68,43,5.365969516293867e-07
106,67,4.3566566812519276e-08
19,12,7.438188138197858e-07
84,53,6.052773909304148e-07
46,29,3.1941670674584724e-07
100,63,1.058390038319578e-07
27,17,7.742320068732466e-08
116,73,3.850723018364576e-09
62,39,2.140664105698687e-07
35,22,4.599402442535114e-07
78,49,5.66180955008378e-07
43,27,4.2228655180997773e-07
94,59,1.9976131981902215e-07
51,32,6.225823755146018e-08
110,69,1.3201989942201507e-08
59,37,1.9579947575631804e-09
8,5,1.5299837865555113e-06
114,71,3.7223655823731617e-09
53,33,2.0331064512508997e-08
98,61,7.643928054413505e-08
45,28,1.9194843264153195e-07
82,51,3.107090606746499e-07
37,23,3.1077043530745815e-07
66,41,1.8244296355347127e-07
29,18,6.091255019950514e-08
108,67,1.1295035837176969e-08
50,31,5.554952688027188e-08
92,57,1.2518376041325903e-07
21,13,2.2266113148797556e-07
118,73,9.78997376179505e-10
76,47,2.453450805052486e-07
55,34,6.160928642238298e-09
34,21,1.879791150280723e-07
47,29,7.99045279248333e-08
60,37,5.898718869026864e-08
86,53,1.5483840233587628e-07
112,69,3.3004974864566553e-09
13,8,2.1546785218657944e-07
96,59,4.994032995475535e-08
70,43,1.3798207327587995e-07
57,35,1.7371039398285874e-09
44,27,1.06561758159649e-07
106,65,8.810127960509088e-09
31,19,5.708437615182042e-08
80,49,1.4154523875209533e-07
49,30,3.057571221210291e-08
116,71,8.985020366932152e-10
18,11,2.027143311338457e-07
59,36,4.5686544302663995e-10
100,61,1.834542733697891e-08
41,25,1.03569686889237e-07
64,39,5.351660264235873e-08
110,67,2.669735731092141e-09
23,14,4.719217328759196e-08
74,45,9.323113059171704e-08
51,31,1.0791427834666573e-08
