n,d,p
50,31,2.554336377830221e-07
21,13,1.429117876131448e-07
76,47,3.5284276052168737e-13
34,21,1.3903982152486455e-08
60,37,2.614454858163007e-08
13,8,1.4756226245249911e-07
70,43,8.371711657197356e-11
44,27,1.2342381657502814e-07
31,19,8.43372532921615e-09
80,49,4.510276383043175e-16
18,11,9.356594895835864e-08
64,39,2.3719852609858047e-09
23,14,9.65925521026486e-08
74,45,1.257015325065802e-12
28,17,3.585621346911216e-08
33,20,5.750267345610207e-10
38,23,1.9848958630787283e-08
48,29,6.841972440517522e-08
58,35,1.4680094126418288e-08
68,41,1.1838785507597646e-10
78,47,5.093144221539567e-15
5,3,7.069150306376844e-08
72,43,2.818759114741634e-12
62,37,1.7363552123895976e-09
52,31,2.5262667471826186e-08
42,25,1.984885939073865e-08
37,22,3.047284646605932e-13
32,19,1.5156730914593107e-09
27,16,1.3099160912216717e-08
76,45,2.4064084434399444e-14
22,13,1.726356775421898e-08
39,23,1.235122168166271e-15
56,33,6.081753281539422e-09
17,10,1.4747125813364063e-09
80,47,3.122499034414506e-17
46,27,1.3415632236623532e-08
29,17,2.5165875564004307e-09
70,41,4.1783937420944544e-12
12,7,1.2286488607345369e-08
74,43,6.27276008865052e-14
31,18,2.976608959315518e-10
50,29,6.0817532798046925e-09
19,11,2.1458275842654803e-09
64,37,8.371711657243273e-11
26,15,3.5242317509968007e-09
33,19,2.0295071179154336e-11
40,23,2.253113775616669e-09
54,31,1.8193279036071824e-09
68,39,4.178393742157821e-12
7,4,3.0211743905710985e-09
72,41,9.948986078479846e-14
58,33,3.4952605046379507e-10
44,25,1.8532104590599248e-09
37,21,1.0755285550230426e-14
30,17,1.8006641523303992e-10
76,43,8.465450694915606e-16
23,13,1.4503386203601243e-09
62,35,4.1341791101604413e-11
39,22,5.551110868163015e-17
16,9,1.1200601271812773e-09
66,37,2.8187591150054464e-12
25,14,6.574868410130823e-10
34,19,1.1508074483321161e-10
52,29,3.793193320209038e-10
70,39,9.947598300590547e-14
9,5,3.430221036469948e-10
74,41,1.4988010831288855e-15
56,31,9.131761839753581e-11
38,21,1.6940716129974647e-10
29,16,3.778660370712463e-11
78,43,2.7755554340815076e-17
20,11,1.9178858000462513e-10
31,17,4.469383196870418e-12
42,23,1.6940705027744204e-10
64,35,1.2570083862688782e-12
11,6,1.467637995043627e-10
68,37,6.272760089195193e-14
46,25,1.1450041744820887e-10
